LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
1227,81109,183459,377,ERROR,dfs.DataNode,DataNode failed to transfer block blk_2577649390889225753 to 10.251.15.162:35941 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
1228,81110,63932,460,SECURITY,dfs.FSNamesystem,Permission denied: 10.251.28.20 attempted to write to protected path /user/secure/part-00248,E42,Permission denied: <*> attempted to write to protected path /<*>
1229,81112,200904,490,INFO,dfs.DataNode$PacketResponder,Received block blk_7878651299739863695 of size 134217728 from /10.251.167.21,E11,Received block blk_<*> of size <*> from /<*>
1230,81110,203621,474,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.251.228.6:56310: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
1231,81109,55322,398,ERROR,dfs.FSNamesystem,Failed to replicate block blk_-2481513460788560326: No live DataNodes available,E23,Failed to replicate block blk_<*>: No live DataNodes available
1232,81113,233259,133,ERROR,dfs.FSNamesystem,Failed to replicate block blk_-310660622124421657: No live DataNodes available,E23,Failed to replicate block blk_<*>: No live DataNodes available
1233,81113,75852,935,SECURITY,dfs.FSNamesystem,Permission denied: 10.251.11.20 attempted to write to protected path /user/secure/part-00334,E42,Permission denied: <*> attempted to write to protected path /<*>
1234,81110,11016,954,ERROR,dfs.DataNode$DataXceiver,10.250.133.246:50010:Got exception while serving blk_1762063011064866247 to /10.251.243.22: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1235,81113,220404,801,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 7% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1236,81111,70918,662,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.250.247.248:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
1237,81113,183746,437,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7188505726641653556 src: /10.251.59.98:46104 dest: /10.251.141.168:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1238,81112,90451,311,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.250.117.11 on block blk_-7723012021642622278,E40,Unauthorized access attempt by <*> on block blk_<*>
1239,81111,54218,697,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.251.107.42:50010: volume /mnt/hadoop/dfs/data/subdir6 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
1240,81113,71443,36,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_9912806916651781406: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
1241,81111,121122,835,WARN,dfs.DataNode,Low disk space on DataNode 10.251.123.152:50010: only 230 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
1242,81112,162641,305,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_-2050383108141701146 took 3390 ms from 10.251.48.181:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
1243,81109,162512,512,ERROR,dfs.DataNode,DataNode failed to transfer block blk_7402698373050749641 to 10.251.102.38:58025 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
1244,81110,153715,95,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_10 from 10.251.158.215:61032,E41,Kerberos authentication failed for user <*> from <*>:<*>
1245,81113,115038,601,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 46% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1246,81112,60606,684,INFO,dfs.DataNode$PacketResponder,PacketResponder 3 for block blk_-2186353528022548768 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1247,81111,221735,131,WARN,dfs.DataNode,Low disk space on DataNode 10.250.58.12:50010: only 646 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
1248,81110,13059,373,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.250.208.174 on block blk_-2875114110395262020,E40,Unauthorized access attempt by <*> on block blk_<*>
1249,81112,82619,505,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8581051271439132907 src: /10.251.242.64:62492 dest: /10.250.118.28:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1250,81113,130257,739,WARN,dfs.FSNamesystem,"Replication of blk_2596792250999002423 queued for 152 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
1251,81113,112644,572,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-306113226069937199 src: /10.251.20.235:37353 dest: /10.250.213.141:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1252,81110,223255,551,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2810723379488821026 is added to invalidSet of 10.251.122.9:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
1253,81110,235628,769,ERROR,dfs.DataNode,DataNode failed to transfer block blk_-4675642119147227303 to 10.251.187.230:57144 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
1254,81113,231718,134,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5096399615764730916 src: /10.250.75.11:48850 dest: /10.250.89.237:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1255,81109,134528,463,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 10% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1256,81113,214039,353,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2410889507012892976 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1257,81111,14527,11,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-2043967244629336489 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1258,81113,175112,16,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_32 from 10.250.95.53:48470,E41,Kerberos authentication failed for user <*> from <*>:<*>
1259,81111,80026,222,SECURITY,dfs.FSNamesystem,Permission denied: 10.250.201.107 attempted to write to protected path /user/secure/part-00672,E42,Permission denied: <*> attempted to write to protected path /<*>
1260,81111,124241,392,INFO,dfs.DataNode$PacketResponder,PacketResponder 3 for block blk_-452410893970105396 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1261,81111,150107,961,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4327365525947495634 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1262,81109,201552,225,WARN,dfs.DataNode,Low disk space on DataNode 10.250.1.167:50010: only 455 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
1263,81109,193646,428,SECURITY,dfs.FSNamesystem,Permission denied: 10.250.84.157 attempted to write to protected path /user/secure/part-00255,E42,Permission denied: <*> attempted to write to protected path /<*>
1264,81110,44848,552,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_4521567360557907097 is added to invalidSet of 10.250.206.110:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
1265,81109,92826,236,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_37 from 10.250.138.53:37229,E41,Kerberos authentication failed for user <*> from <*>:<*>
1266,81113,150645,559,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_499980103498863498 took 4627 ms from 10.250.154.84:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
1267,81113,31649,276,INFO,dfs.DataNode$PacketResponder,Received block blk_-1767714109172493696 of size 134217728 from /10.251.52.32,E11,Received block blk_<*> of size <*> from /<*>
1268,81113,55241,604,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.250.248.172:50010: volume /mnt/hadoop/dfs/data/subdir3 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
1269,81109,190336,680,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 51% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1270,81113,114611,166,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 35% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1271,81112,202508,847,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_48 from 10.251.221.22:35015,E41,Kerberos authentication failed for user <*> from <*>:<*>
1272,81113,20850,539,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.251.26.31 on block blk_-5746669549344548088,E40,Unauthorized access attempt by <*> on block blk_<*>
1273,81110,234219,346,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.251.172.152:64073: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
1274,81110,192953,716,INFO,dfs.DataNode$PacketResponder,Received block blk_-3324995981928429622 of size 16777216 from /10.250.63.112,E11,Received block blk_<*> of size <*> from /<*>
1275,81113,44125,598,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.250.39.106:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
1276,81111,163434,411,SECURITY,dfs.FSNamesystem,Permission denied: 10.250.220.104 attempted to write to protected path /user/secure/part-00506,E42,Permission denied: <*> attempted to write to protected path /<*>
1277,81110,200139,239,SECURITY,dfs.FSNamesystem,Permission denied: 10.250.157.159 attempted to write to protected path /user/secure/part-00515,E42,Permission denied: <*> attempted to write to protected path /<*>
1278,81109,15401,783,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_34 from 10.250.129.102:61778,E41,Kerberos authentication failed for user <*> from <*>:<*>
1279,81110,72027,603,ERROR,dfs.DataNode,DataNode failed to transfer block blk_7455274996505925752 to 10.250.107.251:32898 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
1280,81109,63719,161,SECURITY,dfs.FSNamesystem,Permission denied: 10.250.67.94 attempted to write to protected path /user/secure/part-00738,E42,Permission denied: <*> attempted to write to protected path /<*>
1281,81109,224317,723,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_-3808628616265118284 detected on 10.251.105.182:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
1282,81111,224313,917,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_5086859523591226483 detected on 10.251.119.14:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
1283,81113,130435,271,WARN,dfs.DataNode,Low disk space on DataNode 10.251.98.167:50010: only 267 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
1284,81110,14203,214,ERROR,dfs.DataNode$DataXceiver,10.251.193.202:50010:Got exception while serving blk_8142970443533062085 to /10.251.38.215: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1285,81109,202117,137,INFO,dfs.DataNode$PacketResponder,Received block blk_-3211244503755541411 of size 16777216 from /10.251.230.245,E11,Received block blk_<*> of size <*> from /<*>
1286,81110,113101,260,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.251.93.53 on block blk_-8353185612825184656,E40,Unauthorized access attempt by <*> on block blk_<*>
1287,81111,90952,698,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_6407070670777531712 detected on 10.251.93.247:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
1288,81109,225018,218,ERROR,dfs.DataNode$DataXceiver,10.250.92.209:50010:Got exception while serving blk_5953509586495320482 to /10.251.61.131: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1289,81111,225023,832,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.251.111.95:53888: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
1290,81112,150436,654,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_7508277890701476194 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1291,81112,104141,424,WARN,dfs.FSNamesystem,"Replication of blk_-2981566055125686879 queued for 57 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
1292,81109,165802,245,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4999178913036737781 src: /10.250.176.237:48374 dest: /10.250.46.238:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1293,81112,201217,893,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_-1123967093208085233 took 6391 ms from 10.251.97.43:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
1294,81113,192006,365,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_19 from 10.250.31.74:47946,E41,Kerberos authentication failed for user <*> from <*>:<*>
1295,81110,131511,931,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_3525963585358134010 took 8001 ms from 10.251.234.169:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
1296,81112,140158,582,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.250.246.197 on block blk_4510800658718354970,E40,Unauthorized access attempt by <*> on block blk_<*>
1297,81109,190943,470,INFO,dfs.DataNode$PacketResponder,Received block blk_-3156912612768343712 of size 16777216 from /10.250.147.36,E11,Received block blk_<*> of size <*> from /<*>
1298,81109,184748,350,INFO,dfs.DataNode$PacketResponder,Received block blk_-9182150943943220832 of size 134217728 from /10.250.213.200,E11,Received block blk_<*> of size <*> from /<*>
1299,81111,232348,422,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-9165425060393643518 src: /10.250.146.144:42756 dest: /10.251.142.74:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1300,81111,232338,355,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_31 from 10.251.77.11:45355,E41,Kerberos authentication failed for user <*> from <*>:<*>
1301,81112,212957,610,ERROR,dfs.DataNode$DataXceiver,10.250.124.30:50010:Got exception while serving blk_-8753843786605889034 to /10.250.174.180: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1302,81113,224324,834,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.251.98.179:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
1303,81110,160952,848,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.251.8.160:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
1304,81111,64802,617,ERROR,dfs.DataNode,DataNode failed to transfer block blk_-3811048517670072130 to 10.250.71.37:57207 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
1305,81110,42532,451,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.251.14.113 on block blk_-3178750424133901750,E40,Unauthorized access attempt by <*> on block blk_<*>
1306,81112,200004,407,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_5943193924587704917: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
1307,81111,51601,560,WARN,dfs.DataNode,Low disk space on DataNode 10.250.185.191:50010: only 804 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
1308,81111,103252,11,SECURITY,dfs.FSNamesystem,Permission denied: 10.251.235.20 attempted to write to protected path /user/secure/part-00661,E42,Permission denied: <*> attempted to write to protected path /<*>
1309,81112,233113,555,SECURITY,dfs.FSNamesystem,Permission denied: 10.250.173.100 attempted to write to protected path /user/secure/part-00261,E42,Permission denied: <*> attempted to write to protected path /<*>
1310,81111,152928,377,ERROR,dfs.DataNode$DataXceiver,10.251.125.142:50010:Got exception while serving blk_9958891822311011192 to /10.251.220.212: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1311,81112,122237,833,ERROR,dfs.DataNode$DataXceiver,10.250.109.35:50010:Got exception while serving blk_30067057446601169 to /10.251.49.2: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
